Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID,read_dates,genres
141624,Napoleon's Buttons: How 17 Molecules Changed History,Penny Le Couteur,"Couteur, Penny Le",Jay Burreson,"=""1585422207""","=""9781585422203""",3,3.97,Tarcher,Hardcover,375,2003,1991,2015/12/23,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-12-23","Science|490;Nonfiction|257;History|232;Science,Chemistry|109;Science,Popular Science|18;Science,History Of Science|14;Historical|12;Academic,School|10;Audiobook|9;Science Nature|8"
17744,The Visual Display of Quantitative Information,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392142""","=""9780961392147""",4,4.40,Graphics Press,Hardcover,197,2001,1983,2015/12/22,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-12-22","Design|595;Nonfiction|354;Science|191;Business|118;Reference|105;Art|70;Computer Science,Technical|40;Science,Technology|39;Science,Mathematics|38;Art,Art Design|35"
9601,Bluebeard,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""038533351X""","=""9780385333511""",5,4.04,Dial Press Trade Paperback,Paperback,318,2011,1987,2015/12/18,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-12-18","Fiction|981;Classics|205;Humor|123;Literature|113;Novels|91;Science Fiction|66;Literature,American|56;Art|50;Literary Fiction|43;Contemporary|38"
865,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",3,3.89,HarperCollins,Paperback,197,1993,1988,2015/11/22,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-11-22",Fiction|15792;Classics|7390;Fantasy|3863;Philosophy|3089;Novels|1687;Spirituality|1462;Literature|1118;Self Help|1074;Adventure|998;Inspirational|950
18770267,Make It Stick: The Science of Successful Learning,Peter C. Brown,"Brown, Peter C.","Henry L. Roediger III, Mark A. McDaniel","=""0674729013""","=""9780674729018""",3,4.16,Belknap Press,Hardcover,253,2014,2014,2015/04/05,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-04-05","Nonfiction|543;Education|479;Psychology|363;Self Help|258;Science|147;Teaching|141;Productivity|99;Self Help,Personal Development|87;Audiobook|58;Business|47"
537375,The Endurance: Shackleton's Legendary Antarctic Expedition,Caroline Alexander,"Alexander, Caroline",,"=""0375404031""","=""9780375404030""",5,4.33,Knopf,Hardcover,224,1998,1998,2018/09/30,2019/05/30,,,read,,,,1,,,0,,,,,,",2018-09-30","History|334;Nonfiction|273;Adventure|115;Biography|67;Travel|62;Adventure,Survival|33;Historical|17;Science|11;Art,Photography|10;Leadership|8"
394535,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",5,4.16,Vintage Books,Paperback,351,1992,1985,2019/07/07,2019/07/07,,,read,,,,1,,,0,,,,,,",2019-07-07","Fiction|3445;Historical,Historical Fiction|1083;Westerns|1044;Classics|573;Literature|463;Novels|361;Horror|246;Literature,American|246;Historical|195;Literary Fiction|177"
153747,"Moby-Dick or, the Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk, Rockwell Kent","=""0142437247""","=""9780142437247""",5,3.51,Penguin Classics ,Paperback,654,2003,1851,,2016/01/04,,,read,I didn't know human imagination could find an almost infinite number of gripping details in a labor like whaling. This book does an incredible job writing about incredible events. The madness of Captain Ahab and the funny intelligence of Ishmael are a wonderful contrast. Each crew member feels like they must've been someone Herman Melville actually met. I would definitely recommend this book.,,,1,,,0,,,,,,",2019-07-17","Classics|13152;Fiction|6548;Literature|1333;Adventure|879;Novels|641;Historical,Historical Fiction|600;Literature,American|481;Literature,19th Century|441;Classics,Classic Literature|430;Audiobook|286"
338798,Ulysses,James Joyce,"Joyce, James","Morris L. Ernst, Nevzat Erkmen, John M. Woolsey","=""""","=""""",5,3.73,Vintage,Paperback,783,1990,1922,2019/07/03,2019/05/29,,,read,"""How was your day?"" <br/>I think we've all had to synthesize a few short key points out of the nearly infinite thoughts and observations we have every day. Ulysses for me has been a magnifying glass on the in between moments that we don't tell people about. It celebrates the mundane. If you enjoy seeing master craftsmen doing what they do best then you might find some enjoyment from Ulysses. <br/><br/>Honestly, each chapter is written so differently that they feel like different books. Some are incredibly dense and some are chuckle worthy fart jokes. I think the characters are impossible to completely hate or love and their transient nature just feels like everyday encounters. It is clearly paying homage to Ireland and with that comes a lot of specific references that can be scavenged up and some that feel like they are lost forever. There is so much I feel like I missed and thats okay. Unpacking this book could take a lifetime, but I think it's worth the effort to get through once.",,,1,,,0,,,,,,"2019-05-29,2019-07-03","Classics|4844;Fiction|3454;Literature|802;Novels|453;Cultural,Ireland|412;European Literature,Irish Literature|386;Literature,20th Century|210;Unfinished|205;Literary Fiction|189;Literature,Banned Books|149"
68428,"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""076531178X""","=""9780765311788""",4,4.44,Tor Books,Hardcover,541,2006,2006,2019/06/04,2019/06/04,,,read,,,,1,,,0,,,,,,",2019-06-04","Fantasy|153;Fiction|2866;Fantasy,High Fantasy|1248;Fantasy,Epic Fantasy|1206;Adult|880;Fantasy,Magic|846;Young Adult|629;Science Fiction Fantasy|601;Audiobook|542;Adventure|493"
69242,Made to Stick: Why Some Ideas Survive and Others Die,Chip Heath,"Heath, Chip",Dan Heath,"=""1400064287""","=""9781400064281""",4,3.96,Random House,Hardcover,291,2007,2006,2019/06/10,2019/06/10,,,read,,,,1,,,0,,,,,,",2019-06-10","Business|2014;Nonfiction|1185;Psychology|681;Leadership|229;Language,Communication|191;Self Help|178;Design|118;Buisness|110;Business,Entrepreneurship|104;Business,Management|102"
31624481,Drawdown: The Most Comprehensive Plan Ever Proposed to Reverse Global Warming,Paul Hawken,"Hawken, Paul",,"=""0143130447""","=""9780143130444""",4,4.43,Penguin Books,Paperback,256,2017,2017,,2019/06/03,,,read,I think this book is a great example of research translated into a way that can inform difficult decisions. I think it puts a lot of the issues we grapple with in perspective because often times it's easy to associate the most talked about problems and solutions being the most important. I do wish they had a nice summary somewhere that had one a person can do on their own realistically to help reverse global warming.,,,1,,,0,,,,,,",2019-06-01","Nonfiction|238;Science|179;Environment|159;Environment,Climate Change|107;Environment,Sustainability|82;Politics|41;Economics|31;Environment,Nature|21;Reference|17;Biology,Ecology|15"
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",Aníbal Fernandes,"=""1892295490""","=""9781892295491""",0,3.44,Green Integer,Paperback,188,2003,1899,,2019/05/29,to-read,to-read (#5),to-read,,,,0,,,0,,,,,,,"Classics|11170;Fiction|6663;Literature|1261;Cultural,Africa|1021;Historical,Historical Fiction|930;Academic,School|850;Novels|568;Academic,Read For School|460;Adventure|409;Young Adult,High School|376"
92303,The Importance of Being Earnest,Oscar Wilde,"Wilde, Oscar",,"=""158049580X""","=""9781580495806""",0,4.18,Prestwick House,Paperback,76,2005,1895,,2019/05/29,to-read,to-read (#4),to-read,,,,0,,,0,,,,,,,"Classics|9655;Plays|5343;Fiction|2916;Drama|1384;Humor|1213;Literature|596;Plays,Theatre|557;Academic,School|533;Humor,Comedy|531;Romance|439"
12938,King Lear,William Shakespeare,"Shakespeare, William",,"=""""","=""""",0,3.91,Simon  Schuster,Mass Market Paperback,338,2004,1605,,2019/05/29,to-read,to-read (#3),to-read,,,,0,,,0,,,,,,,"Classics|6391;Plays|4560;Drama|1688;Fiction|1495;Academic,School|536;Plays,Theatre|530;Literature|517;Poetry|357;Academic,Read For School|325;Tragedy|285"
11987,The Myth of Sisyphus and Other Essays,Albert Camus,"Camus, Albert",Justin O'Brien,"=""""","=""""",0,4.21,Vintage International,Paperback,212,1991,1942,,2019/05/29,to-read,to-read (#2),to-read,,,,0,,,0,,,,,,,"Philosophy|2659;Nonfiction|694;Writing,Essays|436;Classics|362;Cultural,France|207;Literature|134;European Literature,French Literature|85;Literature,20th Century|40;Fantasy,Mythology|30;Unfinished|30"
18170143,An Astronaut's Guide to Life on Earth,Chris Hadfield,"Hadfield, Chris",,"=""0316253014""","=""9780316253017""",4,4.13,"Little, Brown and Company",Hardcover,295,2013,2013,2015/11/15,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-11-15","Nonfiction|2030;Science|847;Biography|700;Space|417;Autobiography,Memoir|401;Biography,Autobiography|162;Biography Memoir|134;Audiobook|129;Cultural,Canada|107;Self Help|65"
16631,Steppenwolf,Hermann Hesse,"Hesse, Hermann",Basil Creighton,"=""0140282580""","=""9780140282580""",4,4.13,Penguin,Paperback,256,1999,1927,2015/09/27,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-09-27","Fiction|2790;Classics|2220;Philosophy|861;European Literature,German Literature|600;Literature|551;Novels|336;Cultural,Germany|219;Literature,20th Century|158;Literary Fiction|115;Psychology|113"
6753,Brief Interviews with Hideous Men,David Foster Wallace,"Wallace, David Foster",,"=""034911188X""","=""9780349111889""",4,3.86,Abacus,Paperback,273,2000,1999,2015/09/21,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-09-21","Short Stories|725;Fiction|438;Literature,American|89;Literature|82;Contemporary|58;Literary Fiction|56;Writing,Essays|47;Unfinished|41;Audiobook|32;Humor|28"
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",5,4.40,Crown,Hardcover,384,2014,2011,2015/09/04,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-09-04","Science Fiction|12816;Fiction|9165;Audiobook|1526;Adventure|1309;Space|1080;Adult|1077;Science Fiction Fantasy|888;Thriller|846;Humor|685;Adventure,Survival|633"
11389,Arrowsmith,Sinclair Lewis,"Lewis, Sinclair",E.L. Doctorow,"=""0451526910""","=""9780451526915""",5,3.82,Harcourt Brace Jovanovich,Hardcover,428,1953,1925,2015/08/03,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-08-03","Fiction|313;Classics|188;Literature|58;Health,Medicine|28;Historical,Historical Fiction|28;Novels|22;Medical|19;Literature,American|17;Literary Fiction|12;Nobel Prize|11"
15997,Paradise Lost,John Milton,"Milton, John",John      Leonard,"=""0140424393""","=""9780140424393""",4,3.81,Penguin Classics,Paperback,453,2003,1667,2015/05/23,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-05-23","Classics|6047;Poetry|4405;Fiction|1756;Literature|673;Religion|581;Fantasy|338;Philosophy|292;Academic,School|269;Classics,Classic Literature|219;Epic|192"
16793,Stardust,Neil Gaiman,"Gaiman, Neil",,"=""0061142026""","=""9780061142024""",4,4.08,Harper Perennial,Paperback,248,2006,1998,2015/05/16,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-05-16","Fantasy|18371;Fiction|3970;Romance|1653;Young Adult|1622;Adventure|915;Science Fiction Fantasy|691;Fantasy,Magic|683;Audiobook|655;Fantasy,Fairy Tales|516;Adult|463"
6759,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""0316921173""","=""9780316921176""",5,4.27,Back Bay Books,Paperback,1088,2005,1996,2015/05/15,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-05-15","Fiction|4145;Classics|739;Literature|454;Novels|418;Contemporary|329;Humor|302;Unfinished|273;Literary Fiction|258;Literature,American|186;Philosophy|179"
18085519,Fluent in 3 Months: How Anyone at Any Age Can Learn to Speak Any Language from Anywhere in the World,Benny Lewis,"Lewis, Benny",,"=""0062282697""","=""9780062282699""",3,3.65,HarperOne,Paperback,249,2014,2014,2015/04/27,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-04-27","Nonfiction|235;Humanities,Language|179;Self Help|61;Humanities,Linguistics|38;Education|28;Travel|23;Self Help,Personal Development|15;Reference|12;Audiobook|10;How To|9"
9150661,"Goethes Faust, Part 1",Calvin Thomas,"Thomas, Calvin",Johann Wolfgang von Goethe,"=""1142309924""","=""9781142309923""",4,3.69,Nabu Press,Paperback,454,2010,2010,2015/04/10,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-04-10",
410967,What Mad Pursuit,Francis Crick,"Crick, Francis",,"=""0465091385""","=""9780465091386""",4,3.97,Basic Books,Paperback,208,1990,1988,2015/03/29,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-03-29","Science|71;Nonfiction|24;Biography|20;Science,Biology|15;Autobiography,Memoir|8;Biology,Genetics|5;Science,Popular Science|5;History|4;Philosophy|3;Science,History Of Science|2"
17290683,Love and Math: The Heart of Hidden Reality,Edward Frenkel,"Frenkel, Edward",,"=""0465050743""","=""9780465050741""",3,3.65,Basic Books,Hardcover,292,2013,2013,2015/03/23,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-03-23","Science,Mathematics|165;Nonfiction|155;Science|141;Biography|41;Autobiography,Memoir|24;Philosophy|20;Science,Popular Science|12;Biography Memoir|10;Education|10;Science,Physics|9"
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus","Martin Hammond, Albert Wittstock, عادل مصطفى, Simone Mooij-Valk, Diskin Clay","=""0140449337""","=""9780140449334""",5,4.22,Penguin Books,Paperback,303,2006,180,2015/03/20,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-03-20","Philosophy|8222;Nonfiction|2510;Classics|2411;History|806;Self Help|447;Psychology|257;Self Help,Personal Development|235;Spirituality|223;Leadership|158;Literature|128"
18667965,Invisibles: The Power of Anonymous Work in an Age of Relentless Self-Promotion,David     Zweig,"Zweig, David",,"=""159184634X""","=""9781591846345""",4,3.71,Penguin,Hardcover,256,2014,2014,2015/03/20,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-03-20","Nonfiction|36;Business|36;Psychology|10;Design|6;Leadership|6;Audiobook|4;Economics|4;Sociology|4;Architecture|4;Culture,Society|3"
485894,The Metamorphosis,Franz Kafka,"Kafka, Franz","Stanley Corngold, Mircea Ivănescu","=""""","=""""",4,3.83,Bantam Classics,Paperback,201,1972,1915,2015/03/15,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-03-15","Classics|12276;Fiction|7021;Fantasy|1634;Literature|1374;Philosophy|1216;Short Stories|1190;Academic,School|828;European Literature,German Literature|727;Horror|674;Novels|585"
61666,Contact,Carl Sagan,"Sagan, Carl",William Olivier Desmond,"=""2266079999""","=""9782266079990""",4,4.12,Pocket,Mass Market Paperback,580,1997,1985,2015/03/07,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-03-07","Science Fiction|2978;Fiction|1566;Science Fiction Fantasy|188;Classics|156;Space|139;Novels|128;Fantasy|105;Audiobook|95;Science Fiction,Aliens|89;Speculative Fiction|83"
141565,This Is Your Brain on Music: The Science of a Human Obsession,Daniel J. Levitin,"Levitin, Daniel J.",,"=""0525949690""","=""9780525949695""",4,3.88,Dutton Adult,Hardcover,314,2006,2006,2015/02/14,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-02-14","Music|1402;Nonfiction|1107;Science|834;Psychology|482;Biology,Neuroscience|147;Art|45;Science,Biology|34;Neuroscience,Brain|34;Philosophy|32;Science,Popular Science|29"
17674991,Paddle Your Own Canoe: One Man's Fundamentals for Delicious Living,Nick Offerman,"Offerman, Nick",,"=""052595421X""","=""9780525954217""",4,3.67,Dutton,Hardcover,340,2013,2013,2015/02/08,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-02-08","Nonfiction|610;Humor|353;Autobiography,Memoir|281;Biography|241;Audiobook|240;Humor,Comedy|134;Biography,Autobiography|70;Biography Memoir|54;Adult|34;Self Help|18"
1027335,How Pathogenic Viruses Work,Lauren M. Sompayrac,"Sompayrac, Lauren M.",,"=""0763720828""","=""9780763720827""",3,4.24,Jones & Bartlett Publishers,Paperback,115,2002,2002,2015/02/06,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-02-06",Medical|3;Science|2
6948436,Little Bee,Chris Cleave,"Cleave, Chris",,"=""1416589643""","=""9781416589648""",4,3.71,Simon & Schuster,Paperback,275,2010,2008,2015/01/05,2019/05/20,,,read,,,,1,,,0,,,,,,",2015-01-05","Fiction|2956;Cultural,Africa|608;Historical,Historical Fiction|436;Book Club|335;Contemporary|310;Adult Fiction|233;Western Africa,Nigeria|203;Adult|195;Literary Fiction|173;Audiobook|153"
10840041,A Planet of Viruses,Carl Zimmer,"Zimmer, Carl",,"=""0226983358""","=""9780226983356""",3,4.05,University Of Chicago Press,Hardcover,122,2011,2011,2014/12/28,2019/05/20,,,read,,,,1,,,0,,,,,,",2014-12-28","Science|311;Nonfiction|164;Science,Biology|95;Health,Medicine|29;Science,Popular Science|23;Medical|21;Health|21;Biology,Evolution|14;History|8;Science Nature|5"
2160373,Basic Concepts in Biochemistry: A Student's Survival Guide,Hiram F. Gilbert,"Gilbert, Hiram F.",,"=""0071356576""","=""9780071356572""",3,3.73,McGraw-Hill Education / Medical,Paperback,343,1999,1999,2014/12/27,2019/05/20,,,read,,,,1,,,0,,,,,,",2014-12-27",Nonfiction|2;Science|2
1297985,Musicophilia: Tales of Music and the Brain,Oliver Sacks,"Sacks, Oliver",,"=""0676979785""","=""9780676979787""",4,3.93,Knopf Canada,Hardcover,400,2007,2007,2014/12/26,2019/05/20,,,read,,,,1,,,0,,,,,,",2014-12-26","Nonfiction|1562;Music|1449;Science|1047;Psychology|827;Biology,Neuroscience|232;Health,Medicine|137;Neuroscience,Brain|83;Medical|77;Audiobook|70;Health|55"
17331349,Think Like a Freak,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0062218360""","=""9780062218360""",4,3.85,William Morrow,ebook,304,2014,2014,2014/12/17,2019/05/20,,,read,,,,1,,,0,,,,,,",2014-12-17","Nonfiction|1359;Economics|572;Business|406;Psychology|280;Self Help|164;Audiobook|141;Science|138;Sociology|63;Self Help,Personal Development|56;Philosophy|38"
13330771,Hallucinations,Oliver Sacks,"Sacks, Oliver",,"=""0307957241""","=""9780307957245""",4,3.89,Knopf,Hardcover,326,2012,2012,2014/12/16,2019/05/20,,,read,,,,1,,,0,,,,,,",2014-12-16","Nonfiction|970;Science|734;Psychology|684;Biology,Neuroscience|148;Health,Medicine|132;Medical|82;Audiobook|64;Neuroscience,Brain|47;Health|46;Health,Mental Health|39"
6667514,The Checklist Manifesto: How to Get Things Right,Atul Gawande,"Gawande, Atul",,"=""0805091742""","=""9780805091748""",4,4.03,Metropolitan Books,Hardcover,208,2009,2009,2014/11/26,2019/05/20,,,read,,,,1,,,0,,,,,,",2014-11-26","Nonfiction|1594;Business|813;Health,Medicine|438;Self Help|415;Productivity|411;Medical|226;Science|213;Psychology|194;Self Help,Personal Development|166;Business,Management|147"
51291,How to Lie with Statistics,Darrell Huff,"Huff, Darrell",Irving Geis,"=""0393310728""","=""9780393310726""",4,3.87,W. W. Norton & Company,Paperback,142,1982,1954,2014/11/23,2019/05/20,,,read,,,,1,,,0,,,,,,",2014-11-23","Nonfiction|678;Science|420;Business|251;Science,Mathematics|191;Economics|151;Psychology|67;Politics|30;Self Help|29;Economics,Finance|29;Reference|28"
35167685,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character",Richard P. Feynman,"Feynman, Richard P.",,"=""0393355624""","=""9780393355628""",5,4.26,W. W. Norton  Company,Paperback,400,2018,1985,2014/11/11,2019/05/20,,,read,,,,1,,,0,,,,,,",2014-11-11","Science|3156;Nonfiction|2808;Biography|2210;Science,Physics|715;Autobiography,Memoir|537;Biography,Autobiography|338;Humor|265;History|235;Biography Memoir|176;Audiobook|126"
157288,Voodoo Science: The Road from Foolishness to Fraud,Robert L. Park,"Park, Robert L.",,"=""0195147103""","=""9780195147100""",3,3.94,"Oxford University Press, USA",Paperback,240,2001,2000,2014/11/22,2019/05/20,,,read,,,,1,,,0,,,,,,",2014-11-22","Science|143;Nonfiction|77;Philosophy,Skepticism|29;Science,Physics|5;Science,Pseudoscience|5;Psychology|4;Science,Popular Science|4;Self Help|3;Social Issues|3;Philosophy|3"
28862,The Prince,Niccolò Machiavelli,"Machiavelli, Niccolò","Rufus Goodwin, Benjamin Martinez","=""0937832383""","=""9780937832387""",4,3.82,Dante University of America Press,Paperback,140,2003,1532,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Classics|5637;Philosophy|5306;Nonfiction|3648;Politics|3041;History|1810;Literature|343;Politics,Political Science|341;European Literature,Italian Literature|334;Cultural,Italy|310;Academic,School|306"
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,"=""0385486804""","=""9780385486804""",4,3.99,Anchor Books,Paperback,207,1997,1996,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Nonfiction|8572;Biography|2724;Adventure|1475;Travel|1439;Classics|704;Autobiography,Memoir|550;Environment,Nature|504;Academic,School|407;Biography Memoir|403;Adventure,Survival|357"
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",Arthur Wesley Wheen,"=""0449213943""","=""9780449213940""",4,3.99,Ballantine Books,Mass Market Paperback,296,1987,1929,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Classics|6865;Fiction|4653;Historical,Historical Fiction|3235;War|2045;Historical|757;Literature|700;European Literature,German Literature|582;Academic,School|573;War,World War I|445;Novels|401"
11256979,The Magic of Reality: How We Know What's Really True,Richard Dawkins,"Dawkins, Richard",Dave McKean,"=""1439192812""","=""9781439192818""",5,4.04,Free Press,Hardcover,271,2011,2011,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Science|1386;Nonfiction|873;Philosophy|213;Religion|105;Religion,Atheism|85;Science,Biology|71;Biology,Evolution|65;Science,Popular Science|57;Science,Physics|33;Audiobook|33"
327,Why Zebras Don't Get Ulcers,Robert M. Sapolsky,"Sapolsky, Robert M.",,"=""0805073698""","=""9780805073690""",5,4.18,Holt Paperbacks,Paperback,560,2004,1993,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Nonfiction|530;Psychology|511;Science|470;Health|228;Science,Biology|117;Self Help|75;Biology,Neuroscience|65;Health,Medicine|47;Health,Mental Health|42;Audiobook|33"
49455,Notes from Underground,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""067973452X""","=""9780679734529""",4,4.15,Vintage Classics,Paperback,136,1994,1864,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Classics|2392;Fiction|2244;Philosophy|843;Cultural,Russia|769;Literature,Russian Literature|617;Literature|538;Novels|289;Literature,19th Century|213;Psychology|139;Classics,Classic Literature|86"
15734685,The PhD Grind,Philip J. Guo,"Guo, Philip J.",,"=""""","=""""",4,4.25,,ebook,115,2012,2012,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Nonfiction|13;Academic,Academia|8;Science|7;Biography|7;Education|6;Reference,Research|4;Self Help|4;Autobiography,Memoir|4"
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""0756404738""","=""9780756404734""",5,4.54,DAW Books,Hardcover,994,2011,2011,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Fantasy|17704;Fiction|2222;Fantasy,Epic Fantasy|914;Fantasy,High Fantasy|626;Fantasy,Magic|542;Science Fiction Fantasy|504;Adventure|490;Audiobook|440;Adult|338;Epic|230"
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""075640407X""","=""9780756404079""",5,4.52,Penguin Group DAW,Hardcover,662,2007,2007,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Fantasy|30660;Fiction|4765;Fantasy,Epic Fantasy|1348;Fantasy,High Fantasy|1170;Fantasy,Magic|1001;Science Fiction Fantasy|927;Adult|855;Adventure|784;Audiobook|724;Epic|370"
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",5,4.38,Penguin Books,Paperback,601,2002,1952,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Classics|10872;Fiction|6620;Historical,Historical Fiction|1361;Literature|984;Novels|566;Literature,American|404;Literary Fiction|323;Historical|320;Classics,Classic Literature|316;Literature,20th Century|219"
116020,Walden & Civil Disobedience,Henry David Thoreau,"Thoreau, Henry David",W.S. Merwin,"=""0451529456""","=""9780451529459""",5,3.95,Signet Classics,Paperback,320,2004,1849,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Classics|827;Philosophy|694;Nonfiction|548;Writing,Essays|140;Literature|123;Environment,Nature|120;Politics|114;History|98;Autobiography,Memoir|82;Literature,American|62"
13525945,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,"Newport, Cal",,"=""1455509108""","=""9781455509102""",4,4.09,Business Plus,ebook,288,2012,2012,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Nonfiction|952;Self Help|723;Business|714;Self Help,Personal Development|293;Productivity|256;Psychology|166;Audiobook|57;Leadership|53;Philosophy|50;Education|35"
30141085,Siddartha,Hermann Hesse,"Hesse, Hermann",,"=""""","=""""",5,4.04,,Paperback,131,,1922,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Classics|6999;Fiction|6908;Philosophy|3787;Spirituality|1346;Religion|1300;Literature|1177;Religion,Buddhism|770;European Literature,German Literature|715;Novels|647;Historical,Historical Fiction|622"
815394,Parasite Rex: Inside the Bizarre World of Nature's Most Dangerous Creatures,Carl Zimmer,"Zimmer, Carl",,"=""074320011X""","=""9780743200110""",4,4.20,Atria Books,Paperback,306,2014,2000,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Science|442;Nonfiction|297;Science,Biology|108;Environment,Nature|43;Health,Medicine|29;Medical|24;Animals|20;Science,Popular Science|16;Biology,Evolution|16;Health|16"
213233,Better: A Surgeon's Notes on Performance,Atul Gawande,"Gawande, Atul",,"=""0805082115""","=""9780805082111""",4,4.24,Metropolitan Books,Hardcover,288,2007,2007,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Nonfiction|773;Health,Medicine|637;Medical|361;Science|274;Health|106;Autobiography,Memoir|83;Health,Health Care|73;Writing,Essays|53;Business|44;Audiobook|42"
1760630,Self-Reliance,Ralph Waldo Emerson,"Emerson, Ralph Waldo",,"=""1604500093""","=""9781604500097""",4,4.02,ARC Manor,Paperback,52,2007,1841,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Philosophy|333;Classics|201;Nonfiction|195;Writing,Essays|98;Self Help|58;Academic,School|26;Literature,American|21;Literature|21;Self Help,Personal Development|20;Psychology|14"
198505,The Demon in the Freezer,Richard   Preston,"Preston, Richard",,"=""075531218X""","=""9780755312184""",3,4.13,Headline,Paperback,240,2002,2002,,2019/05/20,,,read,,,,1,,,0,,,,,,,"Nonfiction|544;Science|482;History|133;Medical|101;Health,Medicine|68;Science,Biology|43;Illness,Disease|34;Health|34;Audiobook|26;Thriller|23"
415,Gravity's Rainbow,Thomas Pynchon,"Pynchon, Thomas",,"=""0143039946""","=""9780143039945""",4,3.96,Penguin Books,Paperback,776,2006,1973,,2019/05/17,,,read,This book was hard to read but worthwhile. I thought some parts were funny. How can things be assbackwards if asses are always on the back? Shouldn't it be assforwards? Others were uncomfortably pornographic. I think Pynchon is an undeniably incredible writer and the points of view can be refreshing but I got more satisfaction from finishing this book than actually reading it.,,,1,,,0,,,,,,",2019-05-01","Fiction|1981;Classics|555;Science Fiction|327;Literature|315;Historical,Historical Fiction|245;Novels|231;Literature,American|141;War|139;Unfinished|100;Literary Fiction|94"
